,ID,RA,DEC,FWHM_R,PROB_STAR,PROB_QSO,PROB_GAL
778,b'iDR3.STRIPE82-0001.026237',359.9448970905193,-0.6562820399443545,7.787603378295898,0.29,0.01,0.7
779,b'iDR3.STRIPE82-0001.026250',0.0448996216354578,-0.6555663198528874,10.427647590637209,0.17,0.06,0.77
780,b'iDR3.STRIPE82-0001.026265',359.8918541803774,-0.6554531746085174,5.714666366577148,0.0,0.0,1.0
781,b'iDR3.STRIPE82-0001.026270',0.3154067687032159,-0.6552837309556333,13.634222030639648,0.0,0.0,1.0
782,b'iDR3.STRIPE82-0001.026271',359.53447197958315,-0.6553546511781603,11.72873592376709,0.0,0.0,1.0
783,b'iDR3.STRIPE82-0001.026291',0.6820468742453261,-0.6544563765785137,7.717445850372314,0.0,0.0,1.0
784,b'iDR3.STRIPE82-0001.026303',359.846238657022,-0.6543362916869321,4.563774108886719,0.0,0.0,1.0
785,b'iDR3.STRIPE82-0001.026315',359.7442207716323,-0.6687977257327835,12.191834449768066,0.0,0.0,1.0
786,b'iDR3.STRIPE82-0001.026358',359.46463091591585,-0.6524513067359317,14.735342979431152,0.01,0.01,0.98
787,b'iDR3.STRIPE82-0001.026370',0.6527073857987847,-0.6517950811660533,12.43093204498291,0.01,0.0,0.99
788,b'iDR3.STRIPE82-0001.026463',0.0674574236028316,-0.6485406180930507,6.81687593460083,0.0,0.0,1.0
789,b'iDR3.STRIPE82-0001.026512',0.1829147409911538,-0.6467900185882252,14.520397186279297,0.0,0.0,1.0
790,b'iDR3.STRIPE82-0001.026517',359.9973835797424,-0.6466519679885081,10.474342346191406,0.0,0.0,1.0
791,b'iDR3.STRIPE82-0001.026584',0.527122782405071,-0.6442804203913213,11.52709674835205,0.01,0.05,0.94
792,b'iDR3.STRIPE82-0001.026596',0.0195955442923697,-0.6457472677629666,6.825157165527344,0.0,0.0,1.0
793,b'iDR3.STRIPE82-0001.026604',0.4277098605145134,-0.6439042800328737,12.261446952819824,0.01,0.0,0.99
794,b'iDR3.STRIPE82-0001.026613',359.45796045711904,-0.643395890583677,4.618265151977539,0.0,0.0,1.0
795,b'iDR3.STRIPE82-0001.026654',0.0776617448032621,-0.6513536948514278,13.352376937866213,0.0,0.0,1.0
796,b'iDR3.STRIPE82-0001.026658',359.3959258949887,-0.6434607055196714,6.824915409088135,0.0,0.0,1.0
797,b'iDR3.STRIPE82-0001.026732',0.6600435381127018,-0.6391376594826511,13.052568435668944,0.0,0.0,1.0
798,b'iDR3.STRIPE82-0001.026762',0.4620138942113747,-0.653705579473478,9.988706588745115,0.0,0.0,1.0
799,b'iDR3.STRIPE82-0001.026844',0.0483810265062728,-0.6440132013309641,8.204669952392578,0.0,0.0,1.0
800,b'iDR3.STRIPE82-0001.026850',0.6393272248251983,-0.6355137342495507,11.02293872833252,0.0,0.0,1.0
801,b'iDR3.STRIPE82-0001.026906',359.5156826744274,-0.6336105479442687,7.217583656311035,0.0,0.0,1.0
802,b'iDR3.STRIPE82-0001.026911',359.54568913144,-0.6335835958326621,11.466179847717283,0.0,0.0,1.0
803,b'iDR3.STRIPE82-0001.026926',0.6148712869532917,-0.6390165289874742,11.366283416748049,0.0,0.0,1.0
804,b'iDR3.STRIPE82-0001.026953',0.3597518678907167,-0.6322637353410149,12.560723304748535,0.04,0.12,0.84
805,b'iDR3.STRIPE82-0001.027062',0.2445115740260308,-0.6287856561418188,13.177794456481934,0.0,0.0,1.0
806,b'iDR3.STRIPE82-0001.027082',359.59609547300823,-0.6294270162897091,9.66783332824707,0.0,0.0,1.0
807,b'iDR3.STRIPE82-0001.027114',0.3552902779067176,-0.627791660608012,5.348302841186523,0.0,0.0,1.0
808,b'iDR3.STRIPE82-0001.027144',359.361740269331,-0.6263115182817197,4.928431987762451,0.0,0.0,1.0
809,b'iDR3.STRIPE82-0001.027174',0.6268064520337983,-0.6255094114129282,6.2047882080078125,0.0,0.09,0.91
810,b'iDR3.STRIPE82-0001.027200',359.60378761122905,-0.6246436934558819,8.042227745056152,0.0,0.0,1.0
811,b'iDR3.STRIPE82-0001.027233',0.4729918414297051,-0.6232387708942386,9.96337604522705,0.0,0.0,1.0
812,b'iDR3.STRIPE82-0001.027261',359.56291400533905,-0.6280196746390796,18.032161712646484,0.0,0.0,1.0
813,b'iDR3.STRIPE82-0001.027273',359.6204670995632,-0.6224436873242254,5.383333206176758,0.0,0.0,1.0
814,b'iDR3.STRIPE82-0001.027278',359.6771151307996,-0.623507873503715,13.140305519104004,0.0,0.0,1.0
815,b'iDR3.STRIPE82-0001.027284',0.6391726391441753,-0.6235882555272413,16.448944091796875,0.0,0.0,1.0
816,b'iDR3.STRIPE82-0001.027290',0.594299233575877,-0.6225509308570113,8.133971214294434,0.0,0.0,1.0
817,b'iDR3.STRIPE82-0001.027408',359.6058080373135,-0.6181150142847581,4.740004539489746,0.09,0.0,0.91
818,b'iDR3.STRIPE82-0001.027433',359.3686573752852,-0.6275274984381134,5.25648307800293,0.0,0.0,1.0
819,b'iDR3.STRIPE82-0001.027448',0.1952531571284777,-0.6172407562086559,8.012786865234375,0.0,0.0,1.0
820,b'iDR3.STRIPE82-0001.027478',359.2999055680263,-0.6164659719253587,6.217037677764893,0.0,0.0,1.0
821,b'iDR3.STRIPE82-0001.027480',0.4826150900664077,-0.6193323811414233,17.027603149414062,0.0,0.0,1.0
822,b'iDR3.STRIPE82-0001.027486',0.0098514823872032,-0.6161468140816595,6.127146244049072,0.0,0.01,0.99
823,b'iDR3.STRIPE82-0001.027513',359.3055131771923,-0.6194364958150322,5.158424377441406,0.0,0.0,1.0
824,b'iDR3.STRIPE82-0001.027519',0.2272132700803012,-0.6151883708211562,7.84855842590332,0.0,0.0,1.0
825,b'iDR3.STRIPE82-0001.027543',0.3716105607357068,-0.6181344298198633,17.01659393310547,0.0,0.0,1.0
826,b'iDR3.STRIPE82-0001.027601',359.5700048721864,-0.6130219469582381,5.193727970123291,0.0,0.0,1.0
827,b'iDR3.STRIPE82-0001.027603',0.0440331022382064,-0.6236596402939026,11.077631950378418,0.0,0.0,1.0
828,b'iDR3.STRIPE82-0001.027604',359.3594616140466,-0.6170176130885798,4.301586627960205,0.0,0.0,1.0
829,b'iDR3.STRIPE82-0001.027663',0.5935777030811151,-0.6114990178872239,7.005573749542236,0.0,0.0,1.0
830,b'iDR3.STRIPE82-0001.027693',0.5140829702224395,-0.6103447881801257,10.24631404876709,0.06,0.15,0.79
831,b'iDR3.STRIPE82-0001.027863',359.6748505240561,-0.6059219925031488,18.713741302490234,0.0,0.0,1.0
832,b'iDR3.STRIPE82-0001.027907',0.0481297203032516,-0.6047856257298831,6.95755672454834,0.0,0.0,1.0
833,b'iDR3.STRIPE82-0001.027933',0.6518779146855087,-0.6039720647331346,8.04199504852295,0.0,0.0,1.0
834,b'iDR3.STRIPE82-0001.027949',0.5104914747127034,-0.6034060351810534,6.784438133239746,0.0,0.0,1.0
835,b'iDR3.STRIPE82-0001.028007',359.3575495699507,-0.6015551589349237,4.824730396270752,0.01,0.0,0.99
836,b'iDR3.STRIPE82-0001.028013',359.31560063190267,-0.6013142851572832,6.096153736114502,0.0,0.0,1.0
837,b'iDR3.STRIPE82-0001.028067',359.4183999074074,-0.5998862764435045,14.227392196655272,0.26,0.01,0.73
838,b'iDR3.STRIPE82-0001.028100',359.60234429927164,-0.6038188977727604,16.187969207763672,0.0,0.0,1.0
839,b'iDR3.STRIPE82-0001.028123',0.4538511281963855,-0.6014976153071222,11.511280059814451,0.0,0.0,1.0
840,b'iDR3.STRIPE82-0001.028128',0.5932670935800198,-0.5984766814452028,5.348700523376465,0.0,0.0,1.0
841,b'iDR3.STRIPE82-0001.028172',359.3586504090879,-0.5975993907058386,6.917364120483398,0.0,0.0,1.0
842,b'iDR3.STRIPE82-0001.028185',0.3970698744407919,-0.5968103361777043,4.991279125213623,0.0,0.0,1.0
843,b'iDR3.STRIPE82-0001.028206',359.59711000600487,-0.5959891638154738,6.260251998901367,0.0,0.0,1.0
844,b'iDR3.STRIPE82-0001.028216',359.4880504059705,-0.5957103227947182,7.242008686065674,0.07,0.34,0.59
845,b'iDR3.STRIPE82-0001.028232',0.4781680581534143,-0.5951100301879014,10.88912582397461,0.05,0.03,0.92
846,b'iDR3.STRIPE82-0001.028238',0.2313465722242657,-0.5950052499110146,7.211621284484863,0.01,0.0,0.99
847,b'iDR3.STRIPE82-0001.028294',0.6558232594498168,-0.59334025936752,6.459744930267334,0.0,0.01,0.99
848,b'iDR3.STRIPE82-0001.028305',0.5193105728334875,-0.5933787679671181,5.097214698791504,0.0,0.0,1.0
849,b'iDR3.STRIPE82-0001.028320',0.4531045737989375,-0.5926924110349154,5.773821830749512,0.05,0.13,0.82
850,b'iDR3.STRIPE82-0001.028340',0.0907910510162321,-0.5920970994450427,8.116393089294434,0.01,0.025,0.965
851,b'iDR3.STRIPE82-0001.028357',359.3426024425022,-0.592996215547399,4.569684028625488,0.0,0.0,1.0
852,b'iDR3.STRIPE82-0001.028359',0.3734951609397751,-0.5914641293164663,8.986083984375,0.0,0.01,0.99
853,b'iDR3.STRIPE82-0001.028415',0.2659755724814379,-0.5925474232981368,5.228296279907227,0.0,0.0,1.0
854,b'iDR3.STRIPE82-0001.028447',0.4391034317479219,-0.5888182089433325,12.55842399597168,0.01,0.04,0.95
855,b'iDR3.STRIPE82-0001.028451',359.5957662791565,-0.5887146012784933,5.370750427246094,0.01,0.0,0.99
856,b'iDR3.STRIPE82-0001.028482',0.1043040100569171,-0.5877475855068179,5.9823317527771,0.0,0.0,1.0
857,b'iDR3.STRIPE82-0001.028484',359.61878783118703,-0.5877967249640152,4.474341869354248,0.01,0.0,0.99
858,b'iDR3.STRIPE82-0001.028497',359.52832863645216,-0.587322333317533,9.543295860290527,0.0,0.0,1.0
859,b'iDR3.STRIPE82-0001.028509',359.6309822376682,-0.5869022411669997,7.494137763977051,0.0,0.0,1.0
860,b'iDR3.STRIPE82-0001.028529',0.1671952303292732,-0.5882254355781183,7.24202823638916,0.0,0.0,1.0
861,b'iDR3.STRIPE82-0001.028545',0.4842253878410234,-0.586237507175615,6.94171953201294,0.0,0.0,1.0
862,b'iDR3.STRIPE82-0001.028564',359.5302766443046,-0.5852616959725948,4.904742240905762,0.0,0.0,1.0
863,b'iDR3.STRIPE82-0001.028575',359.40666817185024,-0.5884190691202831,5.495337009429932,0.0,0.0,1.0
864,b'iDR3.STRIPE82-0001.028598',359.62508624879416,-0.585670287396688,4.606315612792969,0.01,0.0,0.99
865,b'iDR3.STRIPE82-0001.028624',0.6683041955821629,-0.5837811647544497,8.826228141784668,0.0,0.0,1.0
866,b'iDR3.STRIPE82-0001.028632',0.6261111007837968,-0.5852442996590911,5.702449321746826,0.0,0.0,1.0
867,b'iDR3.STRIPE82-0001.028643',359.69524062955094,-0.5832754495926747,5.75233793258667,0.0,0.0,1.0
868,b'iDR3.STRIPE82-0001.028675',0.6211428993890343,-0.5824470674096959,10.979878425598145,0.0,0.0,1.0
869,b'iDR3.STRIPE82-0001.028687',0.0332324866720722,-0.5820038965737557,6.685030937194824,0.0,0.0,1.0
870,b'iDR3.STRIPE82-0001.028718',0.708939994755959,-0.588763571670498,19.78805160522461,0.03,0.0,0.97
871,b'iDR3.STRIPE82-0001.028770',0.1072757405432046,-0.5813976306501856,5.744354724884033,0.0,0.0,1.0
872,b'iDR3.STRIPE82-0001.028771',0.4047576905634167,-0.5797804046381563,6.550772666931152,0.01,0.0,0.99
873,b'iDR3.STRIPE82-0001.028835',359.6235195320864,-0.5814939567871183,6.156432151794434,0.01,0.0,0.99
874,b'iDR3.STRIPE82-0001.028861',0.2397124397595354,-0.5774425889953919,6.926389217376709,0.0,0.0,1.0
875,b'iDR3.STRIPE82-0001.028862',359.4690821814684,-0.5772204547126714,7.919266223907471,0.01,0.0,0.99
876,b'iDR3.STRIPE82-0001.028920',359.5878371301112,-0.5757008176142233,17.009206771850586,0.0,0.0,1.0
877,b'iDR3.STRIPE82-0001.028945',0.2221152604217279,-0.5751758270935408,5.625411033630371,0.0,0.0,1.0
878,b'iDR3.STRIPE82-0001.028954',359.7212619251873,-0.5745774442529554,6.134782791137695,0.0,0.0,1.0
879,b'iDR3.STRIPE82-0001.028963',0.5847803737346949,-0.5744039028815519,7.946026802062988,0.0,0.0,1.0
880,b'iDR3.STRIPE82-0001.029002',0.6626812682860405,-0.5730072040670999,6.13241720199585,0.0,0.0,1.0
881,b'iDR3.STRIPE82-0001.029011',359.9349746670683,-0.576760772963802,14.949174880981444,0.0,0.0,1.0
882,b'iDR3.STRIPE82-0001.029027',359.4206226219403,-0.5783065952310351,21.19582939147949,0.07,0.0,0.93
883,b'iDR3.STRIPE82-0001.029031',359.615878557588,-0.5723347332408253,12.62131404876709,0.0,0.005,0.995
884,b'iDR3.STRIPE82-0001.029066',359.9802141727335,-0.5713557578348524,6.952114582061768,0.0,0.0,1.0
885,b'iDR3.STRIPE82-0001.029090',0.1778970404872061,-0.5706113956302351,12.519983291625977,0.01,0.08,0.91
886,b'iDR3.STRIPE82-0001.029093',359.2939073257403,-0.5731942117924588,8.35241985321045,0.14,0.015,0.845
887,b'iDR3.STRIPE82-0001.029130',0.1752766335682266,-0.5694280823449118,9.480608940124512,0.0,0.0,1.0
888,b'iDR3.STRIPE82-0001.029184',0.1129692343222606,-0.5677008605848952,6.783767223358154,0.01,0.0,0.99
889,b'iDR3.STRIPE82-0001.029185',0.4312276977057181,-0.5677876719813538,4.914106369018555,0.0,0.0,1.0
890,b'iDR3.STRIPE82-0001.029228',0.5078574913626518,-0.5665581483277145,8.404168128967285,0.0,0.0,1.0
891,b'iDR3.STRIPE82-0001.029258',0.1146347584742477,-0.5659723794818216,10.629449844360352,0.0,0.0,1.0
892,b'iDR3.STRIPE82-0001.029269',0.4991553749840831,-0.5652583864785838,9.171320915222168,0.0,0.0,1.0
893,b'iDR3.STRIPE82-0001.029289',0.6763843005437247,-0.5647659907082354,6.05029296875,0.01,0.02,0.97
894,b'iDR3.STRIPE82-0001.029300',359.9663163278831,-0.5679681567647283,5.474183082580566,0.0,0.0,1.0
895,b'iDR3.STRIPE82-0001.029310',0.6316260500862497,-0.5640823965204463,7.440769672393799,0.0,0.0,1.0
896,b'iDR3.STRIPE82-0001.029319',359.70090750391194,-0.5638059800695602,6.598546028137207,0.05,0.0,0.95
897,b'iDR3.STRIPE82-0001.029350',359.8733933146456,-0.5630245080519435,5.25696325302124,0.05,0.0,0.95
898,b'iDR3.STRIPE82-0001.029374',359.64936619810754,-0.5622299617333517,5.766798496246338,0.0,0.0,1.0
899,b'iDR3.STRIPE82-0001.029397',0.4110980864329914,-0.5614513248022887,6.088048458099365,0.0,0.0,1.0
900,b'iDR3.STRIPE82-0001.029413',0.683012624335841,-0.5620060950404174,7.493407249450684,0.0,0.0,1.0
901,b'iDR3.STRIPE82-0001.029446',0.1636914106823141,-0.5601809604575133,10.527454376220703,0.0,0.0,1.0
902,b'iDR3.STRIPE82-0001.029478',359.4169197815523,-0.5592540253128332,6.747516632080078,0.05,0.02,0.93
903,b'iDR3.STRIPE82-0001.029505',359.55470704527454,-0.5595045794600491,9.62964916229248,0.0,0.0,1.0
904,b'iDR3.STRIPE82-0001.029543',359.60458160886486,-0.557714911973747,6.703591823577881,0.0,0.0,1.0
905,b'iDR3.STRIPE82-0001.029547',359.4381119853391,-0.5599414844345326,4.836996078491211,0.0,0.0,1.0
906,b'iDR3.STRIPE82-0001.029554',359.69871460497444,-0.5578289731201109,5.264938354492188,0.0,0.0,1.0
907,b'iDR3.STRIPE82-0001.029636',0.1354648846245309,-0.5552331977774682,9.017757415771484,0.0,0.0,1.0
908,b'iDR3.STRIPE82-0001.029675',0.3932478144554425,-0.55402733142676,9.77916431427002,0.0,0.0,1.0
909,b'iDR3.STRIPE82-0001.029684',0.3892969422701048,-0.5537008817627319,5.913208961486816,0.0,0.0,1.0
910,b'iDR3.STRIPE82-0001.029685',359.3372570526228,-0.5536642490492308,6.246103286743164,0.0,0.0,1.0
911,b'iDR3.STRIPE82-0001.029690',359.4840901106947,-0.5533947352926519,4.896090030670166,0.0,0.0,1.0
912,b'iDR3.STRIPE82-0001.029762',0.1735633255955156,-0.5523857067924052,15.923174858093262,0.0,0.0,1.0
913,b'iDR3.STRIPE82-0001.029778',0.7009441678407538,-0.5506931102834807,6.528778076171875,0.0,0.0,1.0
914,b'iDR3.STRIPE82-0001.029788',359.5145977778239,-0.5505578837990927,5.296949863433838,0.14,0.0,0.86
915,b'iDR3.STRIPE82-0001.029871',0.6647108235370673,-0.5500836778308072,6.532866477966309,0.0,0.0,1.0
916,b'iDR3.STRIPE82-0001.029885',359.4603079718897,-0.5475164266013447,5.888239860534668,0.0,0.01,0.99
917,b'iDR3.STRIPE82-0001.029915',359.48412980188226,-0.5468569417351294,6.484795570373535,0.0,0.0,1.0
918,b'iDR3.STRIPE82-0001.029938',0.5217021412675286,-0.5460151106976198,14.45258617401123,0.01,0.0,0.99
919,b'iDR3.STRIPE82-0001.029955',359.83998410341974,-0.5454095773412494,6.418172836303711,0.0,0.04,0.96
920,b'iDR3.STRIPE82-0001.029956',0.6916596408807606,-0.5455456576961077,16.329341888427734,0.0,0.0,1.0
921,b'iDR3.STRIPE82-0001.030007',0.5468412241367901,-0.5451196839547477,8.483057022094727,0.0,0.0,1.0
922,b'iDR3.STRIPE82-0001.030035',0.3224594995428465,-0.5434912852377431,17.102859497070312,0.0,0.0,1.0
923,b'iDR3.STRIPE82-0001.030081',359.3922082259762,-0.5450913039402254,13.18143367767334,0.0,0.0,1.0
924,b'iDR3.STRIPE82-0001.030085',0.1410610608599304,-0.5460220310604395,5.646453380584717,0.0,0.0,1.0
925,b'iDR3.STRIPE82-0001.030157',0.1502360282091964,-0.5401452507655128,7.051445960998535,0.04,0.0,0.96
926,b'iDR3.STRIPE82-0001.030221',0.4551378927305062,-0.5383604875965333,8.720407485961914,0.0,0.005,0.995
927,b'iDR3.STRIPE82-0001.030226',0.1658999694073114,-0.5430912846028666,11.406350135803224,0.06,0.01,0.93
928,b'iDR3.STRIPE82-0001.030235',0.2422059564404048,-0.5382627125105186,6.076374053955078,0.0,0.0,1.0
929,b'iDR3.STRIPE82-0001.030269',0.6030640591413979,-0.5479358519749372,6.63697624206543,0.0,0.0,1.0
930,b'iDR3.STRIPE82-0001.030271',0.6015104328972035,-0.5365296322899321,7.463324546813965,0.0,0.0,1.0
931,b'iDR3.STRIPE82-0001.030315',0.3390457994877804,-0.5353665193304766,6.501371383666992,0.0,0.0,1.0
932,b'iDR3.STRIPE82-0001.030324',0.3304283098455766,-0.5349489934501269,7.110174179077148,0.0,0.0,1.0
933,b'iDR3.STRIPE82-0001.030420',0.6185157020233386,-0.5326023362466072,10.778735160827637,0.05,0.02,0.93
934,b'iDR3.STRIPE82-0001.030455',0.6052093514626617,-0.5368174515443195,6.368638515472412,0.0,0.0,1.0
935,b'iDR3.STRIPE82-0001.030462',0.3720577176286942,-0.531353490266831,12.719326972961426,0.0,0.02,0.98
936,b'iDR3.STRIPE82-0001.030476',0.4744088837969926,-0.5310165633299717,5.160069465637207,0.01,0.0,0.99
937,b'iDR3.STRIPE82-0001.030478',359.6338307372189,-0.5308720549687649,10.566615104675291,0.05,0.02,0.93
938,b'iDR3.STRIPE82-0001.030555',0.6285605248261031,-0.5282732328125637,12.58446979522705,0.01,0.0,0.99
939,b'iDR3.STRIPE82-0001.030572',0.0407782457920427,-0.5277746871410792,4.034749031066895,0.18,0.02,0.8
940,b'iDR3.STRIPE82-0001.030585',0.709722579256041,-0.5280544472111885,13.859018325805664,0.01,0.01,0.98
941,b'iDR3.STRIPE82-0001.030614',0.6496717558931805,-0.5261815869785291,6.313578605651856,0.0,0.0,1.0
942,b'iDR3.STRIPE82-0001.030635',0.1186433991947277,-0.5255604233476706,5.425067901611328,0.1,0.08,0.82
943,b'iDR3.STRIPE82-0001.030657',0.2102948048424922,-0.524760906827024,9.358054161071776,0.0,0.0,1.0
944,b'iDR3.STRIPE82-0001.030689',0.361965962747458,-0.5238376896772057,8.455202102661133,0.0,0.0,1.0
945,b'iDR3.STRIPE82-0001.030699',0.5829968036620226,-0.5259016399785633,9.579339981079102,0.0,0.0,1.0
946,b'iDR3.STRIPE82-0001.030702',0.6778210697848444,-0.5235406588394691,8.296998977661133,0.0,0.0,1.0
947,b'iDR3.STRIPE82-0001.030714',0.6722216456990073,-0.5232461690158372,7.980630397796631,0.0,0.0,1.0
948,b'iDR3.STRIPE82-0001.030739',359.39528785101805,-0.5223416744215005,7.703292846679687,0.0,0.0,1.0
949,b'iDR3.STRIPE82-0001.030747',0.6424294801509904,-0.522158387002595,5.346188068389893,0.0,0.0,1.0
950,b'iDR3.STRIPE82-0001.030845',359.6479869186137,-0.5216455634068876,26.40435218811035,0.0,0.0,1.0
951,b'iDR3.STRIPE82-0001.030862',0.672335607926085,-0.5197162724013908,12.830034255981444,0.0,0.0,1.0
952,b'iDR3.STRIPE82-0001.030926',0.5997073452469585,-0.5179803683860426,5.132106781005859,0.0,0.0,1.0
953,b'iDR3.STRIPE82-0001.030929',359.6920552732056,-0.5169638288074627,5.302917003631592,0.02,0.0,0.98
954,b'iDR3.STRIPE82-0001.030960',0.6025703058202272,-0.5157418135463765,6.566544055938721,0.0,0.0,1.0
955,b'iDR3.STRIPE82-0001.030962',359.5255990424854,-0.5157560928554343,4.747275352478027,0.0,0.0,1.0
956,b'iDR3.STRIPE82-0001.030963',359.9281836725265,-0.5156049186796269,6.507166862487793,0.0,0.0,1.0
957,b'iDR3.STRIPE82-0001.030976',0.394632982296467,-0.5176338407240801,13.253050804138184,0.0,0.0,1.0
958,b'iDR3.STRIPE82-0001.031105',0.5802936581979149,-0.5117848172453148,10.512563705444336,0.0,0.0,1.0
959,b'iDR3.STRIPE82-0001.031114',359.6591306107103,-0.5116110022342618,6.22673225402832,0.0,0.0,1.0
960,b'iDR3.STRIPE82-0001.031136',0.2532026516878097,-0.5127077503053719,5.411579132080078,0.0,0.0,1.0
961,b'iDR3.STRIPE82-0001.031162',0.6650006561117889,-0.5158306097443762,5.530276298522949,0.0,0.0,1.0
962,b'iDR3.STRIPE82-0001.031174',359.5650403570603,-0.5096790003905949,6.599398612976074,0.0,0.0,1.0
963,b'iDR3.STRIPE82-0001.031190',0.6139660385109826,-0.5092267291323032,12.270848274230955,0.0,0.0,1.0
964,b'iDR3.STRIPE82-0001.031207',0.6792780417960834,-0.5086517644005155,8.597262382507324,0.0,0.0,1.0
965,b'iDR3.STRIPE82-0001.031227',0.6114787779076482,-0.5081979515333203,13.514349937438965,0.01,0.0,0.99
966,b'iDR3.STRIPE82-0001.031274',359.38758809573307,-0.5065895957952038,7.150091648101807,0.0,0.0,1.0
967,b'iDR3.STRIPE82-0001.031313',359.6163291587947,-0.5062845566748813,9.10296630859375,0.0,0.0,1.0
968,b'iDR3.STRIPE82-0001.031369',0.6849479460905695,-0.5037208415761081,5.604425430297852,0.02,0.01,0.97
969,b'iDR3.STRIPE82-0001.031384',359.8268501650016,-0.5041813189490729,11.876861572265623,0.0,0.0,1.0
970,b'iDR3.STRIPE82-0001.031386',0.6406850424924375,-0.5031802588133788,4.763208866119385,0.01,0.01,0.98
971,b'iDR3.STRIPE82-0001.031396',0.6563983967385288,-0.5047052565638246,7.626623630523682,0.0,0.0,1.0
972,b'iDR3.STRIPE82-0001.031470',359.6114111371024,-0.5040981746571943,8.928778648376465,0.0,0.0,1.0
973,b'iDR3.STRIPE82-0001.031478',0.3915947297338047,-0.5012990441056019,9.440391540527344,0.1,0.27,0.63
974,b'iDR3.STRIPE82-0001.031479',0.5156616658685759,-0.501352098914242,9.013340950012209,0.0,0.0,1.0
975,b'iDR3.STRIPE82-0001.031525',0.2395392200805577,-0.4995151718456604,16.755020141601562,0.0,0.0,1.0
976,b'iDR3.STRIPE82-0001.031536',0.377015074239136,-0.5083567965141069,6.1601080894470215,0.0,0.0,1.0
977,b'iDR3.STRIPE82-0001.031563',0.1881818315116287,-0.4991407001084175,11.439233779907228,0.0,0.0,1.0
978,b'iDR3.STRIPE82-0001.031579',0.6860114548137785,-0.5099107938271525,6.752436637878418,0.0,0.0,1.0
979,b'iDR3.STRIPE82-0001.031584',359.5329032329672,-0.499823697676162,5.305206298828125,0.0,0.0,1.0
980,b'iDR3.STRIPE82-0001.031646',359.71040818095,-0.4957882371763813,10.130061149597168,0.06,0.03,0.91
981,b'iDR3.STRIPE82-0001.031661',0.647324364518889,-0.4951749403337463,6.225550174713135,0.01,0.0,0.99
982,b'iDR3.STRIPE82-0001.031722',0.7097404484811701,-0.5009685529938266,17.311887741088867,0.0,0.04,0.96
983,b'iDR3.STRIPE82-0001.031723',359.4750147131824,-0.4930570649547544,5.228837490081787,0.255,0.035,0.71
984,b'iDR3.STRIPE82-0001.031736',0.3384211919161751,-0.4932079553342579,15.460439682006836,0.0,0.0,1.0
985,b'iDR3.STRIPE82-0001.031761',0.6239212417627695,-0.4921128801879192,8.333293914794922,0.02,0.0,0.98
986,b'iDR3.STRIPE82-0001.031811',0.6500493233917608,-0.4905942514742153,6.164196491241455,0.0,0.0,1.0
987,b'iDR3.STRIPE82-0001.031821',359.55913474639203,-0.4898194177166913,10.287381172180176,0.0,0.0,1.0
988,b'iDR3.STRIPE82-0001.031843',359.4121106402851,-0.4891427548663863,6.883368492126465,0.0,0.0,1.0
989,b'iDR3.STRIPE82-0001.031886',0.458502034040925,-0.4874327402668191,6.708076477050781,0.0,0.02,0.98
990,b'iDR3.STRIPE82-0001.031908',0.1959203658144387,-0.4867195321200993,6.166385650634766,0.02,0.0,0.98
991,b'iDR3.STRIPE82-0001.031921',359.75030501088185,-0.4890823174062159,6.845609664916992,0.0,0.0,1.0
992,b'iDR3.STRIPE82-0001.031943',359.7170078674947,-0.4874713675725064,5.749335289001465,0.0,0.0,1.0
993,b'iDR3.STRIPE82-0001.032009',0.6742940242215031,-0.4841460769566723,5.285033226013184,0.0,0.0,1.0
994,b'iDR3.STRIPE82-0001.032224',0.6079473034277639,-0.4777565685129831,5.802837371826172,0.0,0.0,1.0
995,b'iDR3.STRIPE82-0001.032236',0.5939522705701313,-0.4774581727490007,7.067261695861816,0.0,0.0,1.0
996,b'iDR3.STRIPE82-0001.032237',0.2335096373353778,-0.4774960022320649,6.11428165435791,0.0,0.01,0.99
997,b'iDR3.STRIPE82-0001.032256',359.75739850880854,-0.4814201759814962,11.2957124710083,0.0,0.0,1.0
998,b'iDR3.STRIPE82-0001.032311',359.47050524421354,-0.4749975193597966,6.6015706062316895,0.0,0.0,1.0
999,b'iDR3.STRIPE82-0001.032321',0.1294459075460088,-0.4746499571618686,5.935622215270996,0.0,0.0,1.0
1000,b'iDR3.STRIPE82-0001.032368',359.770324595651,-0.4748825371636632,6.359945297241211,0.0,0.0,1.0
1001,b'iDR3.STRIPE82-0001.032433',0.4768760436555467,-0.4710080682715967,12.552210807800291,0.0,0.0,1.0
1002,b'iDR3.STRIPE82-0001.032496',0.292470269998964,-0.4688727329485443,6.139996528625488,0.03,0.0,0.97
1003,b'iDR3.STRIPE82-0001.032542',359.73082482277204,-0.4675106628451246,8.225757598876953,0.0,0.0,1.0
1004,b'iDR3.STRIPE82-0001.032543',359.87679687584153,-0.4674406457444278,6.569087028503418,0.01,0.04,0.95
1005,b'iDR3.STRIPE82-0001.032681',359.5977965002266,-0.4629224391825323,5.346736431121826,0.0,0.01,0.99
1006,b'iDR3.STRIPE82-0001.032702',359.9867564956336,-0.4624150196894038,10.57761001586914,0.0,0.0,1.0
1007,b'iDR3.STRIPE82-0001.032716',359.44210278415204,-0.4620125017918796,7.26896858215332,0.0,0.0,1.0
